humanitarian,humanitarian_needs,conflict,temp,nb_conflict,YMHEP,lpop,lGDPcap,ltsc0,nc,ncc1,ncc2,ltsnc,ncts0,lpop.1,lGDPcap_ltsc0,ltimeindep
0,0,1,43,1,0.244459644,11.88358307,7.094323158,0,1,1,0,3.526360512,0,11.88358307,0,3.555348158
0,0,0,43,1,0.246808052,11.89448738,7.145715714,0,1,1,0,3.555348158,0,11.89448738,0,3.583518982
0,0,0,43,1,0.249179527,11.90476418,7.195502758,0,1,0,0,3.583518982,0,11.90476418,0,3.610917807
0,0,0,43,1,0.251574308,11.91507244,7.241018772,0.693147181,1,0,0,3.610917807,0,11.91507244,5.019091746,3.637586117
0,0,0,43,1,0.253992677,11.90963364,7.305383205,1.098612289,1,0,0,3.637586117,0,11.90963364,8.025783763,3.663561583
0,0,0,43,1,0.270000279,11.91981506,7.363540649,1.386294361,1,0,0,3.663561583,0,11.91981506,10.20803488,3.68887949
0,0,0,43,1,0.286007881,11.92989349,7.417428493,1.609437912,1,0,0,3.68887949,0,11.92989349,11.93789063,3.713572025
0,0,0,43,1,0.302015483,11.93987179,7.467569351,1.791759469,1,0,0,3.713572025,0,11.93987179,13.3800881,3.737669706
0,0,0,43,0,0.318023086,11.9497509,7.514399052,1.945910149,0,0,0,3.737669706,1.945910096,11.9497509,14.62234538,3.76120019
0,0,0,64,1,0.73837322,8.987260818,8.869498253,4.33073334,1,0,0,2.77258873,0,8.987260818,38.4114318,4.804020882
0,0,0,64,1,0.743506312,8.979035378,8.929156303,4.343805422,1,0,0,2.833213329,0,8.979035378,38.78651756,4.812184334
0,0,0,64,1,0.748709381,8.97087574,8.994195938,4.356708827,1,0,0,2.890371799,0,8.97087574,39.18509283,4.820281506
0,0,0,64,1,0.753984571,8.96277523,9.053460121,4.369447852,1,0,0,2.944438934,0,8.96277523,39.55862188,4.828313828
0,0,0,64,1,0.759334028,8.954748154,9.123744965,4.382026635,1,0,0,2.995732307,0,8.954748154,39.98049344,4.836281776
0,0,0,64,1,0.764759958,8.946799278,9.19109726,4.394449155,1,0,0,3.044522524,0,8.946799278,40.38980958,4.84418726
0,0,0,64,1,0.769267738,8.938905716,9.259367943,4.406719247,1,0,0,3.091042519,0,8.938905716,40.80343493,4.852030277
0,0,0,64,1,0.773832917,8.931041718,9.326515198,4.418840608,1,0,0,3.135494232,0,8.931041718,41.21238409,4.85981226
0,0,0,64,1,0.778456986,8.923218727,9.391427994,4.430816799,1,0,0,3.178053856,0,8.923218727,41.61169692,4.867534637
0,0,0,64,1,0.783141553,8.915458679,9.339889526,4.442651256,1,0,0,3.218875885,0,8.915458679,41.49387194,4.875197411
0,0,0,64,1,0.787864685,8.921902657,9.356500626,4.454347296,1,0,0,3.258096457,0,8.921902657,41.67710326,4.88280201
0,0,0,64,1,0.797624528,8.915801048,9.384021759,4.465908119,1,0,0,3.295836926,0,8.915801048,41.90817896,4.890348911
0,0,0,64,1,0.807384312,8.909662247,9.411131859,4.477336814,1,0,0,3.33220458,0,8.909662247,42.13680714,4.897840023
0,0,0,64,1,0.817144156,8.903485298,9.437849045,4.48863637,1,0,0,3.367295742,0,8.903485298,42.36307247,4.905274868
0,0,0,64,0,0.826903999,8.897269249,9.464191437,4.49980967,0,0,0,3.401197433,4.499809742,8.897269249,42.58706015,4.912654877
0,0,0,43,0,0.496315211,6.504645824,10.02830315,3.36729583,0,0,0,2.995732307,3.367295742,6.504645824,33.76826337,3.367295742
0,0,0,43,0,0.502522469,6.549291611,10.02863121,3.401197382,0,0,0,3.044522524,3.401197433,6.549291611,34.10935421,3.401197433
0,0,0,43,0,0.508807421,6.59651947,10.03266621,3.433987204,0,0,0,3.091042519,3.433987141,6.59651947,34.45204738,3.433987141
0,0,0,43,0,0.515171111,6.649059772,10.0496521,3.465735903,0,0,0,3.135494232,3.465735912,6.649059772,34.82944009,3.465735912
0,0,0,43,0,0.521614492,6.70991993,10.0432806,3.496507561,0,0,0,3.178053856,3.496507645,6.70991993,35.11640657,3.496507645
0,0,0,43,0,0.528138578,6.779392242,10.04891586,3.526360525,0,0,0,3.218875885,3.526360512,6.779392242,35.43610021,3.526360512
0,0,0,43,0,0.536474109,6.857462406,10.03569603,3.555348061,0,0,0,3.258096457,3.555348158,6.857462406,35.68039242,3.555348158
0,0,0,43,0,0.544941545,6.939596176,10.03366661,3.583518938,0,0,0,3.295836926,3.583518982,6.939596176,35.95583432,3.583518982
0,0,0,43,0,0.553542912,7.017539978,10.01681805,3.610917913,0,0,0,3.33220458,3.610917807,7.017539978,36.16990771,3.610917807
0,0,0,43,0,0.562280357,7.083001137,9.98188591,3.63758616,0,0,0,3.367295742,3.637586117,7.083001137,36.30997003,3.637586117
0,0,0,43,0,0.571123481,7.140322208,9.968577385,3.663561646,0,0,0,3.401197433,3.663561583,7.140322208,36.52049777,3.663561583
0,0,0,43,0,0.590609491,7.196578026,9.971800804,3.688879454,0,0,0,3.433987141,3.68887949,7.196578026,36.78477111,3.68887949
0,0,0,43,0,0.610095561,7.249836445,9.974680901,3.713572067,0,0,0,3.465735912,3.713572025,7.249836445,37.04169637,3.713572025
0,0,0,43,0,0.62958163,7.300401688,9.977270126,3.737669618,0,0,0,3.496507645,3.737669706,7.300401688,37.29173942,3.737669706
0,0,0,43,0,0.6490677,7.3485322,9.979609489,3.761200116,0,0,0,3.526360512,3.76120019,7.3485322,37.53530837,3.76120019
0,0,0,22,0,0.795569539,8.251758575,8.49883461,1.386294361,0,0,0,0.693147182,1.386294365,8.251758575,11.7818865,2.079441547
0,0,0,22,0,0.81373626,8.26342392,8.530229568,1.609437912,0,0,0,0,1.609437943,8.26342392,13.72887487,2.197224617
0,0,0,22,0,0.832317829,8.268111229,8.577185631,1.791759469,0,0,0,0.693147182,1.791759491,8.268111229,15.36825357,2.302585125
0,0,0,22,0,0.851323724,8.267648697,8.616868019,1.945910149,0,0,0,1.098612309,1.945910096,8.267648697,16.76765093,2.397895336
0,0,0,22,0,0.870763659,8.265321732,8.678407669,2.079441542,0,0,0,1.386294365,2.079441547,8.265321732,18.04624142,2.484906673
0,0,0,22,0,0.890647471,8.26354599,8.728973389,2.197224577,0,0,0,1.609437943,2.197224617,8.26354599,19.17951486,2.564949274
0,0,0,22,0,0.895369411,8.262341499,8.790331841,2.302585093,0,0,0,1.791759491,2.302585125,8.262341499,20.24048706,2.639057398
0,0,0,22,0,0.900140643,8.26066494,8.85815239,2.397895273,0,0,0,1.945910096,2.397895336,8.26066494,21.24092174,2.708050251
0,0,0,22,0,0.904961169,8.258733749,8.912865639,2.48490665,0,0,0,2.079441547,2.484906673,8.258733749,22.14763909,2.77258873
0,0,0,22,0,0.909830868,8.256723404,8.885344505,2.564949357,0,0,0,2.197224617,2.564949274,8.256723404,22.79045868,2.833213329
0,0,0,22,0,0.9147439,8.232213974,8.917819977,2.63905733,0,0,0,2.302585125,2.639057398,8.232213974,23.53463817,2.890371799
0,0,0,22,0,0.92007798,8.231305122,8.938094139,2.708050201,0,0,0,2.397895336,2.708050251,8.231305122,24.20480763,2.944438934
0,0,0,22,0,0.925412059,8.230396271,8.95800209,2.772588722,0,0,0,2.484906673,2.77258873,8.230396271,24.83685557,2.995732307
0,0,0,22,0,0.930746138,8.229485512,8.977555275,2.833213344,0,0,0,2.564949274,2.833213329,8.229485512,25.4353294,3.044522524
0,0,0,22,0,0.936080217,8.228574753,8.996768951,2.890371758,0,0,0,2.639057398,2.890371799,8.228574753,26.00400689,3.091042519
0,0,0,23,2,0.900989473,9.20848465,8.66734314,2.197224577,1,0,0,0,0,9.20848465,19.04409937,2.197224617
0,0,0,23,1,0.902117372,9.202325821,8.721240044,2.302585093,1,0,0,0.693147182,0,9.202325821,20.08139732,2.302585125
0,0,0,23,1,0.903250933,9.19551754,8.776826859,2.397895273,1,0,0,1.098612309,0,9.19551754,21.04591163,2.397895336
0,0,0,23,1,0.904390275,9.188514709,8.851805687,2.48490665,1,0,0,1.386294365,0,9.188514709,21.99591081,2.484906673
0,0,0,23,2,0.905535519,9.181940079,8.967072487,2.564949357,1,0,0,1.609437943,0,9.181940079,23.00008681,2.564949274
0,0,0,23,1,0.906686544,9.176237106,9.064196587,2.63905733,1,0,0,1.791759491,0,9.176237106,23.92093444,2.639057398
0,0,0,23,1,0.907717347,9.171636581,9.165612221,2.708050201,1,0,0,1.945910096,0,9.171636581,24.82093802,2.708050251
0,0,0,23,1,0.908759773,9.167992592,9.253141403,2.772588722,1,0,0,2.079441547,0,9.167992592,25.6551555,2.77258873
0,0,0,23,1,0.909813821,9.164903641,9.354058266,2.833213344,1,0,0,2.197224617,0,9.164903641,26.5020427,2.833213329
0,0,0,23,1,0.910879672,9.161757469,9.357899666,2.890371758,1,0,0,2.302585125,0,9.161757469,27.04780891,2.890371799
0,0,0,23,1,0.911944568,9.169041634,9.422823906,2.944438979,1,0,0,2.397895336,0,9.169041634,27.74493,2.944438934
0,0,0,23,1,0.915231347,9.165423393,9.470276833,2.995732274,1,0,0,2.484906673,0,9.165423393,28.37041395,2.995732307
0,0,0,23,1,0.918518186,9.161792755,9.515901566,3.044522438,1,0,0,2.564949274,0,9.161792755,28.97137583,3.044522524
0,0,0,23,1,0.921805024,9.158147812,9.559846878,3.091042453,1,0,0,2.639057398,0,9.158147812,29.54989255,3.091042519
0,0,0,23,0,0.925091863,9.154490471,9.602243423,3.135494216,0,0,0,2.708050251,3.135494232,9.154490471,30.10777871,3.135494232
0,0,0,64,0,0.481305063,9.047265053,8.157096863,3.465735903,0,0,0,2.890371799,3.465735912,9.047265053,28.27034346,5.164785862
0,0,0,64,0,0.4707793,9.067516327,8.153543472,3.496507561,0,0,0,0,3.496507645,9.067516327,28.5089264,5.170484066
0,0,0,64,0,0.467076987,9.087421417,8.158190727,3.526360525,0,0,0,0.693147182,3.526360512,9.087421417,28.76872173,5.176149845
0,0,0,64,0,0.470948577,9.106842995,8.165520668,3.555348061,0,0,0,1.098612309,3.555348158,9.106842995,29.03126808,5.181783676
1,1809217,0,64,0,0.483364046,9.125611305,8.187638283,3.583518938,0,0,0,1.386294365,3.583518982,9.125611305,29.34055685,5.187386036
0,0,0,64,0,0.505555689,9.143634796,8.212879181,3.610917913,0,0,0,1.609437943,3.610917807,9.143634796,29.65603255,5.192956924
0,0,0,64,0,0.5138641,9.160876274,8.242492676,3.63758616,0,0,0,1.791759491,3.637586117,9.160876274,29.98277728,5.198496819
1,9215000,0,64,1,0.522316277,9.177451134,8.270551682,3.663561646,1,0,0,1.945910096,0,9.177451134,30.29967593,5.204006672
1,18215196,0,64,1,0.530914903,9.193611145,8.314060211,3.688879454,1,0,0,0,0,9.193611145,30.66956589,5.209486008
0,0,0,64,1,0.5396626,9.209680557,8.329767227,3.713572067,1,0,0,0.693147182,0,9.209680557,30.9331909,5.21493578
0,0,0,64,1,0.548562706,9.203300476,8.377819061,3.737669618,1,0,0,1.098612309,0,9.203300476,31.31351977,5.220355988
0,0,0,64,0,0.573197722,9.215807915,8.415148735,3.761200116,0,0,0,1.386294365,3.76120019,9.215807915,31.6510584,5.225746632
0,0,0,64,0,0.597832739,9.228159904,8.450266838,3.784189634,0,0,0,0,3.784189701,9.228159904,31.97741217,5.231108665
0,0,0,64,0,0.622467756,9.240362167,8.483384132,3.80666249,0,0,0,0.693147182,3.80666256,9.240362167,32.29338016,5.236442089
0,0,0,64,0,0.647102773,9.252416611,8.514683723,3.828641396,0,0,0,1.098612309,3.828641415,9.252416611,32.59967058,5.241746902
0,0,0,64,2,0.427336603,12.06970787,8.975333214,4.204692619,1,0,0,3.637586117,0,12.06970787,37.73851732,5.181783676
0,0,0,64,2,0.438413203,12.08372498,8.974379539,4.219507705,1,0,0,3.663561583,0,12.08372498,37.86746362,5.187386036
0,0,0,64,2,0.449832588,12.09733868,8.986979485,4.234106505,1,0,0,3.68887949,0,12.09733868,38.05182829,5.192956924
0,0,0,64,1,0.461608917,12.11040401,8.985316277,4.248495242,1,0,0,3.713572025,0,12.11040401,38.17407345,5.198496819
0,0,0,64,2,0.473757178,12.12274647,9.028539658,4.262679877,1,0,0,3.737669706,0,12.12274647,38.48577432,5.204006672
0,0,0,64,2,0.486293107,12.13426685,9.048094749,4.276666119,1,0,0,3.76120019,0,12.13426685,38.69568026,5.209486008
0,0,0,64,1,0.480839193,12.14491177,9.076242447,4.290459441,1,0,0,3.784189701,0,12.14491177,38.9412501,5.21493578
0,0,0,64,1,0.47551322,12.15476322,9.125559807,4.304065093,1,0,0,3.80666256,0,12.15476322,39.27700342,5.220355988
0,0,0,64,1,0.47031489,12.16402912,9.166695595,4.317488114,1,0,0,3.828641415,0,12.16402912,39.57709927,5.225746632
0,0,0,64,1,0.465243906,12.17298603,9.154450417,4.33073334,1,0,0,3.850147486,0,12.17298603,39.64548363,5.231108665
0,0,0,64,1,0.460300565,12.18048,9.21957016,4.343805422,1,0,0,3.871201038,0,12.18048,40.04801885,5.236442089
0,0,0,64,1,0.474157155,12.18799114,9.245652199,4.356708827,1,0,0,3.891820192,0,12.18799114,40.28061454,5.241746902
0,0,0,64,1,0.488013744,12.19544506,9.270699501,4.369447852,1,0,0,3.912023067,0,12.19544506,40.50783803,5.247024059
0,0,0,64,1,0.501870334,12.20284462,9.29477787,4.382026635,1,0,0,3.931825638,0,12.20284462,40.72996419,5.25227356
0,0,0,64,0,0.515726924,12.21018982,9.317950249,4.394449155,0,0,0,3.951243639,4.394449234,12.21018982,40.94725859,5.257495403
0,0,0,64,2,0.140252218,6.335674763,7.929638863,3.931825633,1,0,0,3.044522524,0,6.335674763,31.17795734,3.931825638
0,0,0,64,2,0.144423738,6.364557743,7.979601383,3.951243719,1,0,0,3.091042519,0,6.364557743,31.52934984,3.951243639
0,0,0,64,2,0.149540216,6.394351482,8.05171299,3.970291914,1,0,0,3.135494232,0,6.394351482,31.96765097,3.970291853
0,0,0,64,2,0.155764118,6.423868656,8.09604454,3.988984047,1,0,0,3.178053856,0,6.423868656,32.29499251,3.988984108
0,0,0,64,2,0.163286239,6.451879978,8.125323296,4.007333185,1,0,0,3.218875885,0,6.451879978,32.56087768,4.007333279
0,0,0,64,2,0.172330692,6.477613926,8.168393135,4.025351691,1,0,0,3.258096457,0,6.477613926,32.88065512,4.025351524
0,0,0,64,1,0.177393109,6.500640869,8.211616516,4.043051268,1,0,0,3.295836926,0,6.500640869,33.19998657,4.043051243
0,0,0,64,1,0.182610244,6.521158695,8.355984688,4.060443011,1,0,0,3.33220458,0,6.521158695,33.92899962,4.060442924
0,0,0,64,1,0.187986985,6.539815903,8.382963181,4.077537444,1,0,0,3.367295742,0,6.539815903,34.18184626,4.077537537
0,0,0,64,1,0.193528384,6.557548046,8.430344582,4.094344562,1,0,0,3.401197433,0,6.557548046,34.5167355,4.094344616
0,0,0,64,1,0.199006215,6.587467194,8.472197533,4.110873864,1,0,0,3.433987141,0,6.587467194,34.82813541,4.110873699
0,0,0,64,1,0.211974159,6.60541153,8.572357178,4.127134385,1,0,0,3.465735912,0,6.60541153,35.37927007,4.127134323
0,0,0,64,1,0.224942118,6.623039246,8.660346031,4.143134726,1,0,0,3.496507645,0,6.623039246,35.88098038,4.143134594
0,0,0,64,1,0.237910062,6.640361309,8.73854351,4.158883083,1,0,0,3.526360512,0,6.640361309,36.34258078,4.158883095
0,0,0,64,0,0.250878006,6.657388687,8.808701515,4.17438727,0,0,0,3.555348158,4.174387455,6.657388687,36.77093147,4.174387455
0,0,0,48,0,0.346987575,7.470438004,9.163750648,3.526360525,0,0,0,2.397895336,3.526360512,7.470438004,32.31468854,3.526360512
0,0,0,48,0,0.350244582,7.486248493,9.182766914,3.555348061,0,0,0,2.484906673,3.555348158,7.486248493,32.64793255,3.555348158
0,0,0,48,0,0.353503019,7.500516415,9.25476265,3.583518938,0,0,0,2.564949274,3.583518982,7.500516415,33.16461723,3.583518982
0,0,0,48,0,0.356762618,7.513492107,9.302647591,3.610917913,0,0,0,2.639057398,3.610917807,7.513492107,33.59109682,3.610917807
0,0,0,48,0,0.360023081,7.525499344,9.348700523,3.63758616,0,0,0,2.708050251,3.637586117,7.525499344,34.00670364,3.637586117
0,0,0,48,0,0.3632842,7.536793232,9.353695869,3.663561646,0,0,0,2.77258873,3.663561583,7.536793232,34.26784144,3.663561583
0,0,0,48,0,0.366545647,7.547472,9.393098831,3.688879454,0,0,0,2.833213329,3.68887949,7.547472,34.65000929,3.68887949
0,0,0,48,0,0.369807214,7.557570457,9.468111992,3.713572067,0,0,0,2.890371799,3.713572025,7.557570457,35.16051622,3.713572025
0,0,0,48,0,0.37306866,7.567200184,9.494811058,3.737669618,0,0,0,2.944438934,3.737669706,7.567200184,35.48846682,3.737669706
0,0,0,48,0,0.37632966,7.576463699,9.400243759,3.761200116,0,0,0,2.995732307,3.76120019,7.576463699,35.35619791,3.76120019
0,0,0,48,0,0.379590005,7.604369164,9.430497169,3.784189634,0,0,0,3.044522524,3.784189701,7.604369164,35.68678963,3.784189701
0,0,0,48,0,0.393965334,7.615065098,9.465632439,3.80666249,0,0,0,3.091042519,3.80666256,7.615065098,36.03246795,3.80666256
0,0,0,48,0,0.408340663,7.625648022,9.498871803,3.828641396,0,0,0,3.135494232,3.828641415,7.625648022,36.36777381,3.828641415
0,0,0,48,0,0.422716022,7.636120319,9.530381203,3.850147602,0,0,0,3.178053856,3.850147486,7.636120319,36.69337433,3.850147486
0,0,0,48,0,0.437091351,7.646483898,9.560308456,3.871201011,0,0,0,3.218875885,3.871201038,7.646483898,37.00987576,3.871201038
0,0,0,54,2,0.018432315,8.19927597,6.649512768,3.688879454,1,0,0,3.178053856,0,8.19927597,24.52925103,3.68887949
0,0,1,54,2,0.018521722,8.217181206,6.637590408,3.713572067,1,0,0,3.218875885,0,8.217181206,24.64917033,3.713572025
0,0,1,54,2,0.018622499,8.234100342,6.614654064,0,1,1,0,3.258096457,0,8.234100342,0,3.737669706
1,9100864,0,54,2,0.018733464,8.250525475,6.524582386,0,1,1,0,3.295836926,0,8.250525475,0,3.76120019
1,16818752,0,54,2,0.018853582,8.267087936,6.517969608,0,1,0,0,3.33220458,0,8.267087936,0,3.784189701
1,23610439,0,54,1,0.018981945,8.284225464,6.524548531,0.693147181,1,0,0,3.367295742,0,8.284225464,4.522472418,3.80666256
1,46884386,1,54,2,0.019163247,8.302042961,6.544026852,1.098612289,1,0,0,3.401197433,0,8.302042961,7.189348317,3.828641415
1,49520687,0,54,1,0.019352345,8.320423126,6.561978817,0,1,1,0,3.433987141,0,8.320423126,0,3.850147486
1,87070059,0,54,1,0.019548634,8.339287758,6.562917233,0,1,0,0,3.465735912,0,8.339287758,0,3.871201038
1,116480737,1,54,1,0.019751593,8.35848999,6.560571671,0.693147181,1,0,0,3.496507645,0,8.35848999,4.547441756,3.891820192
1,113615353,1,54,2,0.019772822,8.389598846,6.56182003,0,1,1,0,3.526360512,0,8.389598846,0,3.912023067
1,128825182,1,54,2,0.024636205,8.406135559,6.589076042,0,1,1,0,3.555348158,0,8.406135559,0,3.931825638
1,134457734,1,54,2,0.029499587,8.422403336,6.61476326,0,1,1,0,3.583518982,0,8.422403336,0,3.951243639
1,129311203,1,54,2,0.034362968,8.438409805,6.639021397,0,1,1,0,3.610917807,0,8.438409805,0,3.970291853
1,246772031,0,54,0,0.039226349,8.454165459,6.661973,0,0,0,0,3.637586117,0,8.454165459,0,3.988984108
0,0,0,64,0,0.924061835,10.33193398,10.38735676,4.890349128,0,0,0,3.931825638,4.890348911,10.33193398,50.79780107,4.890348911
0,0,0,64,2,0.926488757,10.34131622,10.39494228,4.8978398,1,0,0,3.951243639,0,10.34131622,50.91276203,4.897840023
0,0,0,64,0,0.928936899,10.35085392,10.41479683,4.905274778,0,0,0,0,4.905274868,10.35085392,51.08744021,4.905274868
0,0,0,64,0,0.931406379,10.3606472,10.4234705,4.912654886,0,0,0,0,4.912654877,10.3606472,51.20691326,4.912654877
0,0,0,64,0,0.933897436,10.37080288,10.44417286,4.919980926,0,0,0,0.693147182,4.919981003,10.37080288,51.38513125,4.919981003
0,0,0,64,0,0.936410248,10.38136959,10.46405792,4.927253685,0,0,0,1.098612309,4.927253723,10.38136959,51.55906796,4.927253723
0,0,0,64,0,0.938557029,10.39240456,10.48375797,4.934473933,0,0,0,1.386294365,4.934473991,10.39240456,51.73183044,4.934473991
0,0,0,64,0,0.940728426,10.40383244,10.49478912,4.941642423,0,0,0,1.609437943,4.941642284,10.40383244,51.86149515,4.941642284
0,0,0,64,0,0.942924619,10.41540909,10.48987389,4.94875989,0,0,0,1.791759491,4.948760033,10.41540909,51.91186714,4.948760033
0,0,0,64,0,0.945145845,10.42681313,10.44957638,4.955827058,0,0,0,1.945910096,4.955827236,10.42681313,51.78629335,4.955827236
0,0,0,64,0,0.947396755,10.43460369,10.47255611,4.96284463,0,0,0,2.079441547,4.962844849,10.43460369,51.97366888,4.962844849
0,0,0,64,0,0.950178444,10.4456234,10.48675632,4.9698133,0,0,0,2.197224617,4.969813347,10.4456234,52.11722105,4.969813347
0,0,0,64,0,0.952960134,10.45652199,10.50045586,4.976733742,0,0,0,2.302585125,4.976733685,10.45652199,52.25797297,4.976733685
0,0,0,64,0,0.955741823,10.46730328,10.51368332,4.983606622,0,0,0,2.397895336,4.983606815,10.46730328,52.39606181,4.983606815
0,0,0,64,0,0.958523452,10.47797012,10.52646255,4.990432587,0,0,0,2.484906673,4.990432739,10.47797012,52.53160176,4.990432739
0,0,0,64,0,0.77523011,8.877044678,10.4873476,5.703782475,0,0,0,3.610917807,5.703782558,8.877044678,59.81754946,5.703782558
0,0,0,64,0,0.769387484,8.881944656,10.49337387,5.707110265,0,0,0,3.637586117,5.707110405,8.881944656,59.88684173,5.707110405
0,0,0,64,0,0.766957104,8.88758564,10.48766136,5.710427017,0,0,0,3.663561583,5.710426807,8.88758564,59.88902479,5.710426807
0,0,0,64,0,0.768687963,8.894132614,10.48045349,5.713732806,0,0,0,3.68887949,5.713732719,8.894132614,59.88251093,5.713732719
0,0,0,64,0,0.775522172,8.901720047,10.49750233,5.717027701,0,0,0,3.713572025,5.717027664,8.901720047,60.0145116,5.717027664
0,0,0,64,0,0.788644016,8.91039753,10.51768875,5.720311777,0,0,0,3.737669706,5.720311642,8.91039753,60.16445883,5.720311642
0,0,0,64,0,0.791808307,8.920277596,10.54824162,5.723585102,0,0,0,3.76120019,5.723585129,8.920277596,60.37375856,5.723585129
0,0,0,64,0,0.794985533,8.931249619,10.57704163,5.726847748,0,0,0,3.784189701,5.726847649,8.931249619,60.57310701,5.726847649
0,0,0,64,0,0.798175693,8.942861557,10.58574677,5.730099783,0,0,0,3.80666256,5.730099678,8.942861557,60.65738524,5.730099678
0,0,0,64,0,0.801378906,8.954514503,10.55369377,5.733341277,0,0,0,3.828641415,5.733341217,8.954514503,60.50792812,5.733341217
0,0,0,64,0,0.804572701,8.944331169,10.55515099,5.736572297,0,0,0,3.850147486,5.736572266,8.944331169,60.55038674,5.736572266
0,0,0,64,0,0.814451873,8.95068264,10.56816292,5.739792912,0,0,0,3.871201038,5.739792824,8.95068264,60.65906661,5.739792824
0,0,0,64,0,0.824330986,8.956994057,10.58084679,5.743003188,0,0,0,3.891820192,5.743003368,8.956994057,60.76583682,5.743003368
0,0,0,64,0,0.834210098,8.963265419,10.5932169,5.746203191,0,0,0,3.912023067,5.746203423,8.963265419,60.87077673,5.746203423
0,0,0,64,0,0.84408927,8.969498634,10.60528374,5.749392986,0,0,0,3.931825638,5.749392986,8.969498634,60.97394393,5.749392986
0,0,0,64,0,0.64179343,9.645648956,9.304769516,3.258096538,0,0,0,2.890371799,3.258096457,9.645648956,30.31583735,5.204006672
0,0,0,64,0,0.650175571,9.657541275,9.325810432,3.295836866,0,0,0,0,3.295836926,9.657541275,30.73634983,5.209486008
0,0,0,64,0,0.658667743,9.668999672,9.33578968,3.33220451,0,0,0,0.693147182,3.33220458,9.668999672,31.10876048,5.21493578
0,0,0,64,0,0.667271376,9.680072784,9.363521576,3.36729583,0,0,0,1.098612309,3.367295742,9.680072784,31.52974716,5.220355988
0,0,0,64,0,0.675987959,9.690804482,9.411446571,3.401197382,0,0,0,1.386294365,3.401197433,9.690804482,32.01018744,5.225746632
0,0,0,64,0,0.684818983,9.701233864,9.455121994,3.433987204,0,0,0,1.609437943,3.433987141,9.701233864,32.46876794,5.231108665
0,0,0,64,0,0.692837954,9.711390495,9.488072395,3.465735903,0,0,0,1.791759491,3.465735912,9.711390495,32.88315315,5.236442089
0,0,0,64,1,0.700955689,9.721299171,9.528483391,3.496507561,1,0,0,1.945910096,0,9.721299171,33.31641423,5.241746902
0,0,0,64,1,0.709173501,9.730988503,9.551188469,3.526360525,1,0,0,0,0,9.730988503,33.68093398,5.247024059
